"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","W4Efsd 7","W4Efsd 8","W4Efsd 9","FQ2IWe src","ah5Ghc","W6VQef","M4A5Cf","ah5Ghc 2","fontBodyMedium","EgL07d src","R8c4Qb"
"https://www.google.com/maps/place/Om+Executive/data=!4m10!3m9!1s0x3bd1d6383e9546c7:0x2019e88f1169ebd1!5m2!4m1!1i2!8m2!3d19.1479627!4d77.3199249!16s%2Fg%2F11dxbdknf7!19sChIJx0aVPjjW0TsR0etpEY_oGSA?authuser=0&hl=en&rclk=1","Om Executive","3.7","(54)","·","Hotel","","","","","","","","https://lh5.googleusercontent.com/p/AF1QipOR9M83a4-u-8qHawRkiEtAmv4pKtIULafm6MxD=w92-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Priyam+Hotel/data=!4m7!3m6!1s0x3bd1d75789f4f585:0x81fb253dc4f4f4a!8m2!3d19.177694!4d77.3451411!16s%2Fg%2F11s58bgxr1!19sChIJhfX0iVfX0TsRSk9P3FOyHwg?authuser=0&hl=en&rclk=1","Priyam Hotel","","","·","Hotel","·","Shop No 01 Fruit Market","","","","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","","","","No reviews","",""
"https://www.google.com/maps/place/OYO+63010+Godavari+Lodge/data=!4m10!3m9!1s0x3bd1d6616da89035:0x63ec0aba6c5721dc!5m2!4m1!1i2!8m2!3d19.1683716!4d77.3049653!16s%2Fg%2F12qgwkgrm!19sChIJNZCobWHW0TsR3CFXbLoK7GM?authuser=0&hl=en&rclk=1","OYO 63010 Godavari Lodge","3.1","(88)","·","Hotel","","","","","","","","https://lh5.googleusercontent.com/p/AF1QipPdg0pUO3iOe1KtBDik8HWqa4w93KaNz2mFW992=w137-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Hotel+Amrut+Lodging+Executive/data=!4m10!3m9!1s0x3bd1d6685077e2c5:0xcc58d93bc9a1e461!5m2!4m1!1i2!8m2!3d19.1584507!4d77.3071817!16s%2Fg%2F11cs017z4k!19sChIJxeJ3UGjW0TsRYeShyTvZWMw?authuser=0&hl=en&rclk=1","Hotel Amrut Lodging Executive","2.9","(75)","·","2-star hotel","","","","","","","","https://lh5.googleusercontent.com/p/AF1QipMVHPn__o56S6UtRbm1Nod7sj6f_fjgGKpZymYw=w92-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/SPOT+ON+65499+Tirupati+Lodge/data=!4m10!3m9!1s0x3bd1d7a4646eeb27:0xae5d378f15ef9ef5!5m2!4m1!1i2!8m2!3d19.1527537!4d77.3141094!16s%2Fg%2F11j3n04x19!19sChIJJ-tuZKTX0TsR9Z7vFY83Xa4?authuser=0&hl=en&rclk=1","SPOT ON 65499 Tirupati Lodge","3.7","(178)","·","Hotel","","","","","","","","https://lh5.googleusercontent.com/p/AF1QipNyyV0oZ6Xt3HViB90Hpb1qpHp_tamf2rPAp0aI=w137-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Hotel+Raj+rajcornr+nanded/data=!4m7!3m6!1s0x3bd1d71241f2a2a1:0x7df68a6075cf5863!8m2!3d19.2066982!4d77.2979782!16s%2Fg%2F11h3c9dqqf!19sChIJoaLyQRLX0TsRY1jPdWCK9n0?authuser=0&hl=en&rclk=1","Hotel Raj rajcornr nanded","","","·","Hotel","","","","","","","","https://lh5.googleusercontent.com/p/AF1QipM4RW7wmLtBvxP25vTjMdC7QsKnEunb4Jna6VY_=w122-h92-k-no","","","","","No reviews","",""
"https://www.google.com/maps/place/Mhuhamadiya+Hotel/data=!4m7!3m6!1s0x3bd1d7e732eb5cdf:0xada9d14ed4673c49!8m2!3d19.1637963!4d77.3046945!16s%2Fg%2F11lg26mr2d!19sChIJ31zrMufX0TsRSTxn1E7Rqa0?authuser=0&hl=en&rclk=1","Mhuhamadiya Hotel","","","·","Hotel","·","5873+GV8","","","","","","","","","","","No reviews","",""
"https://www.google.com/maps/place/A/data=!4m7!3m6!1s0x3bd1d77456f7cead:0x821ff613db3355fe!8m2!3d19.1582447!4d77.3347166!16s%2Fg%2F11r40vys_n!19sChIJrc73VnTX0TsR_lUz2xP2H4I?authuser=0&hl=en&rclk=1","A","","","·","Hotel","·","585M+7VW, Maltekdi Rd, near Akbar Function Hall","","","","","","","","","","","No reviews","",""
"https://www.google.com/maps/place/Punjab+Lodge/data=!4m10!3m9!1s0x3bd1d7172a74c589:0x3dde6739fa697469!5m2!4m1!1i2!8m2!3d19.1591037!4d77.3098397!16s%2Fg%2F11sx__sz1v!19sChIJicV0KhfX0TsRaXRp-jln3j0?authuser=0&hl=en&rclk=1","Punjab Lodge","","","·","Hotel","","","","","","","","","","","","","No reviews","",""
"https://www.google.com/maps/place/Janab+Chhattu+Khan+Sahab+Tahari+Hotel/data=!4m7!3m6!1s0x3bd1d635d57ad2b3:0x2d78546c0d785f4e!8m2!3d19.1475472!4d77.3267354!16s%2Fg%2F11gdvcyvzb!19sChIJs9J61TXW0TsRTl94DWxUeC0?authuser=0&hl=en&rclk=1","Janab Chhattu Khan Sahab Tahari Hotel","4.4","(136)","·","Hotel","·","48XG+2M9","·","Temporarily closed","","","","","","","","","","",""
"https://www.google.com/maps/place/Mhuhamadiya+Hotel/data=!4m7!3m6!1s0x3bd1d7e732eb5cdf:0xada9d14ed4673c49!8m2!3d19.1637963!4d77.3046945!16s%2Fg%2F11lg26mr2d!19sChIJ31zrMufX0TsRSTxn1E7Rqa0?authuser=0&hl=en&rclk=1","Mhuhamadiya Hotel","","","·","Hotel","·","5873+GV8","","","","","","https://lh5.googleusercontent.com/p/AF1QipOVjlAmcj-CkhFk41Ms5onQ5U9ByojzHP-u1kX-=w80-h142-k-no","","","","","No reviews","",""
"https://www.google.com/maps/place/A/data=!4m7!3m6!1s0x3bd1d77456f7cead:0x821ff613db3355fe!8m2!3d19.1582447!4d77.3347166!16s%2Fg%2F11r40vys_n!19sChIJrc73VnTX0TsR_lUz2xP2H4I?authuser=0&hl=en&rclk=1","A","","","·","Hotel","·","585M+7VW, Maltekdi Rd, near Akbar Function Hall","","","","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","","","","No reviews","",""
"https://www.google.com/maps/place/Punjab+Lodge/data=!4m10!3m9!1s0x3bd1d7172a74c589:0x3dde6739fa697469!5m2!4m1!1i2!8m2!3d19.1591037!4d77.3098397!16s%2Fg%2F11sx__sz1v!19sChIJicV0KhfX0TsRaXRp-jln3j0?authuser=0&hl=en&rclk=1","Punjab Lodge","","","·","Hotel","","","","","","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","","","","No reviews","",""
"https://www.google.com/maps/place/Janab+Chhattu+Khan+Sahab+Tahari+Hotel/data=!4m7!3m6!1s0x3bd1d635d57ad2b3:0x2d78546c0d785f4e!8m2!3d19.1475472!4d77.3267354!16s%2Fg%2F11gdvcyvzb!19sChIJs9J61TXW0TsRTl94DWxUeC0?authuser=0&hl=en&rclk=1","Janab Chhattu Khan Sahab Tahari Hotel","4.4","(136)","·","Hotel","·","48XG+2M9","·","Temporarily closed","","","","https://lh5.googleusercontent.com/p/AF1QipMhYswh1AIaXydvOCoovVSfj4858OQNvh_-4F65=w80-h106-k-no","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Gokul+Veg+Restaurant/data=!4m7!3m6!1s0x3bd1d661405a673b:0x6988562472af817b!8m2!3d19.1680119!4d77.304975!16s%2Fg%2F124t5bzf0!19sChIJO2daQGHW0TsRe4GvciRWiGk?authuser=0&hl=en&rclk=1","Gokul Veg Restaurant","3.8","(4,055)","·","South Indian","·","In front of zaika hotel, Guru Gobind Singh Ji Rd, near ITI College","·","Closes soon","⋅ 10:30PM ⋅ Opens 7:15AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipOfmLErL0s1UkCqnimr8WxKHpLI-QYynldKzlwX=w122-h92-k-no","Takeaway","·","·","No-contact delivery","","",""
"https://www.google.com/maps/place/Om+Veg+Restaurant/data=!4m7!3m6!1s0x3bd1d6665c9ac69f:0xd6ee40fe34430d37!8m2!3d19.1628434!4d77.3054802!16s%2Fg%2F12qg5kks9!19sChIJn8aaXGbW0TsRNw1DNP5A7tY?authuser=0&hl=en&rclk=1","Om Veg Restaurant","3.7","(239)","·","Vegetarian","·","Guru Gobind Singh Ji Rd","·","Closes soon","⋅ 10:30PM ⋅ Opens 9:30AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipOClffheIY6T2tW_hIV-GGeasDEb9j-7Z-J-lw=w163-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Madhur+Bhoj/data=!4m7!3m6!1s0x3bd1d6610de47b2b:0xc18bfcedc2c99d34!8m2!3d19.1685775!4d77.305435!16s%2Fg%2F11bzv2lf4n!19sChIJK3vkDWHW0TsRNJ3Jwu38i8E?authuser=0&hl=en&rclk=1","Madhur Bhoj","4.1","(1,768)","·","Rajasthani Restaurant","·","ITI Godavari Complex, VIP Rd","·","Open","⋅ Closes 11PM","Casual eatery for Rajasthani food","·","https://lh5.googleusercontent.com/p/AF1QipNYbjFBsfabIHmYd9G_Hm57KYulmuzKZMxPyftN=w163-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Pooja+Bhojnalay/data=!4m7!3m6!1s0x3bd1d669fd8d38b5:0xe560081af9dab112!8m2!3d19.15542!4d77.309428!16s%2Fg%2F1hhgpsq46!19sChIJtTiN_WnW0TsRErHa-RoIYOU?authuser=0&hl=en&rclk=1","Pooja Bhojnalay","4.0","(449)","·","Vegetarian","·","5845+5Q7, Opp. D.S.P. Office","·","Closed","⋅ Opens 9AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipMpYVcDP0EHxsuge3rqcbks5Vvc05_m4BX-zVb_=w80-h106-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Blue+Basil-+Restaurant+by+Eatos/data=!4m7!3m6!1s0x3bd1d6f5babbb2eb:0xcb099727d5f75c77!8m2!3d19.1748585!4d77.3131141!16s%2Fg%2F11c5wy89zc!19sChIJ67K7uvXW0TsRd1z31SeXCcs?authuser=0&hl=en&rclk=1","Blue Basil- Restaurant by Eatos","4.1","(560)","·","Restaurant","·","19","·","Open","⋅ Closes 11PM","Casual eatery offering a global menu","·","https://lh5.googleusercontent.com/p/AF1QipMN3e-YmUIxaZXASp0lGXjg1gVU-1Q1-FkTCsCA=w80-h106-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Atmosphere+Pure+Veg+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x3bd1d78cff238d41:0x3b6e91a3d98c5625!8m2!3d19.1689581!4d77.305956!16s%2Fg%2F11fj5csjnw!19sChIJQY0j_4zX0TsRJVaM2aORbjs?authuser=0&hl=en&rclk=1","Atmosphere Pure Veg Restaurant & Cafe","3.9","(168)","·","Restaurant","·","2nd Floor Suyash height opp. ITI Petrol Pump, VIP Rd","·","Open","⋅ Closes 11PM","","","https://lh5.googleusercontent.com/p/AF1QipMTTAEW9iGSr4qrWum2_Vf2FTGedgi3TWOksas=w163-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/HOTEL+ROYAL+PALACE/data=!4m7!3m6!1s0x3bd1d723dfa99bed:0x2f3be644426d4b7f!8m2!3d19.1803365!4d77.3098443!16s%2Fg%2F11f5f17t8n!19sChIJ7Zup3yPX0TsRf0ttQkTmOy8?authuser=0&hl=en&rclk=1","HOTEL ROYAL PALACE","3.8","(475)","·","Hyderabadi","·","OPP.GALLI NO 10, HAZRAT","·","Open","⋅ Closes 11PM","Relaxed restaurant for traditional fare","·","https://lh5.googleusercontent.com/p/AF1QipN0okMwKYsuoUU-9MhN-Loriu598PocQFM-jnCS=w80-h106-k-no","Dine-in","·","·","Drive-through","","",""
"https://www.google.com/maps/place/Padmavati+South+Indian+Cafe/data=!4m7!3m6!1s0x3bce29d0d7b8ecd3:0xd35643cdcecbb8ca!8m2!3d19.1178913!4d77.3436711!16s%2Fg%2F11gsz_n5cj!19sChIJ0-y419ApzjsRyrjLzs1DVtM?authuser=0&hl=en&rclk=1","Padmavati South Indian Cafe","4.7","(91)","·","Restaurant","·","Nanded Hyderabad Road","·","Closed","⋅ Opens 7AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPqy7EyIv4vF0qjQ88p-2frcoKgTZXDYcIxrjV4=w122-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Sunder+Hotel/data=!4m7!3m6!1s0x3bd1d6476d423f3d:0xca362957138ff6ef!8m2!3d19.1510193!4d77.3172951!16s%2Fg%2F11b6gf0w6t!19sChIJPT9CbUfW0TsR7_aPE1cpNso?authuser=0&hl=en&rclk=1","Sunder Hotel","4.0","(1,011)","·","Punjabi","·","Gurudwara Road, Gate No: 1, opp. Hanuman Temple","·","Open","⋅ Closes 11PM","","","https://lh5.googleusercontent.com/p/AF1QipMMWx-dsYQQMYKio5wcCurlRFmJ9TXcv3oPMFc3=w163-h92-k-no","Dine-in","·","·","Drive-through","","",""
"https://www.google.com/maps/place/New+Shri+Krishna+Vilas+Hotel/data=!4m7!3m6!1s0x3bd1d6426448819d:0x7a963b84e38bfcb8!8m2!3d19.1574124!4d77.3104161!16s%2Fg%2F1262z12w0!19sChIJnYFIZELW0TsRuPyL44Q7lno?authuser=0&hl=en&rclk=1","New Shri Krishna Vilas Hotel","3.9","(429)","·","North Indian","·","Railway Station Road, Opp Sanman Prestige","·","Closed","⋅ Opens 8AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipO6hLQ7XMA3zmeKrurgn86E3YAejN7pzGht_JAB=w80-h106-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Sunny+Family+Restaurant/data=!4m7!3m6!1s0x3bd1d6489d15b9bb:0x102df3b70f17f081!8m2!3d19.1529814!4d77.3211595!16s%2Fg%2F11b7q8rjxm!19sChIJu7kVnUjW0TsRgfAXD7fzLRA?authuser=0&hl=en&rclk=1","Sunny Family Restaurant","4.1","(1,031)","·","Restaurant","·","Plot No. 102, Bhagat Singh Rd","·","Open","⋅ Closes 11:30PM","","","https://lh5.googleusercontent.com/p/AF1QipNswmOAw2NNRDmWs3DRJhCsQxcT-9GJDuycHVlZ=w122-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Garden+Huts+Family+Garden+and+Restaurant/data=!4m7!3m6!1s0x3bd1d53d5636f2e3:0x21e96d44d944a2e6!8m2!3d19.1960193!4d77.2849067!16s%2Fg%2F11h0g_n721!19sChIJ4_I2Vj3V0TsR5qJE2URt6SE?authuser=0&hl=en&rclk=1","Garden Huts Family Garden and Restaurant","4.2","(26)","·","Restaurant","·","57WM+CX3, Near D-Mart, Canal Rd","·","Open","⋅ Closes 11PM","","","https://lh5.googleusercontent.com/p/AF1QipPhZiAELl23j5YBN7QigzmvK5rzzGYWd7skXTFE=w196-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/CITIZEN+RESTAURANT/data=!4m7!3m6!1s0x3bd1d7e083d1e9df:0x318f4a9a916a8c12!8m2!3d19.152205!4d77.3322456!16s%2Fg%2F11p64qxfh7!19sChIJ3-nRg-DX0TsREoxqkZpKjzE?authuser=0&hl=en&rclk=1","CITIZEN RESTAURANT","","","·","Restaurant","·","Shop No.1","·","Open now","","","","https://lh5.googleusercontent.com/p/AF1QipOCi1lBPTDe6A0X0U_NT9BDWi69_2JAFDert_YK=w122-h92-k-no","Dine-in","·","·","Takeaway","No reviews","",""
"https://www.google.com/maps/place/Aloha+Veg+%26+Nonveg+Restrobar/data=!4m7!3m6!1s0x3bd1d7ecc0eecb7d:0x1c68288ae55f3bb6!8m2!3d19.213706!4d77.2911498!16s%2Fg%2F11m_g77bhn!19sChIJfcvuwOzX0TsRtjtf5YooaBw?authuser=0&hl=en&rclk=1","Aloha Veg & Nonveg Restrobar","4.8","(27)","·","Family-friendly","·","Nanded Malegaon Rd","·","Open","⋅ Closes 11PM","Family restaurant serving local fare","·","https://lh5.googleusercontent.com/p/AF1QipMM8x_Widm0IVlL6Ot_Gx6HN3trCVx9J5FFw-Se=w95-h92-k-no","Dine-in","·","·","Drive-through","","",""
"https://www.google.com/maps/place/Shri+Sundha+Mateshwari+Bhojnalay/data=!4m7!3m6!1s0x3bd1d63840d435b5:0x5992b076daedcde6!8m2!3d19.1477214!4d77.3197882!16s%2Fg%2F11b772ncpp!19sChIJtTXUQDjW0TsR5s3t2nawklk?authuser=0&hl=en&rclk=1","Shri Sundha Mateshwari Bhojnalay","4.3","(307)","·","Rajasthani Restaurant","·","Ground Floor, New Hotel Suraj Kanwar, Juna","·","Open now","","","","","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Shri+Sundha+Mateshwari+Bhojnalay/data=!4m7!3m6!1s0x3bd1d63840d435b5:0x5992b076daedcde6!8m2!3d19.1477214!4d77.3197882!16s%2Fg%2F11b772ncpp!19sChIJtTXUQDjW0TsR5s3t2nawklk?authuser=0&hl=en&rclk=1","Shri Sundha Mateshwari Bhojnalay","4.3","(307)","·","Rajasthani Restaurant","·","Ground Floor, New Hotel Suraj Kanwar, Juna","·","Open now","","","","https://lh5.googleusercontent.com/p/AF1QipPv5-g-yDgnFYeNcYTq1EiFNfFZAqRtwkPoU9iB=w122-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Priya+Veg+Restaurant/data=!4m7!3m6!1s0x3bd1d68b30d2f1e7:0xb772660834b3d56e!8m2!3d19.1764495!4d77.3088521!16s%2Fg%2F11bx1sp3cj!19sChIJ5_HSMIvW0TsRbtWzNAhmcrc?authuser=0&hl=en&rclk=1","Priya Veg Restaurant","3.9","(779)","·","Food court","·","Back Side, Shop No1 Shyam Nagar Bhagy Nagar Main Road, Shyam Nagar Rd","·","Open","⋅ Closes 11PM","","","https://lh5.googleusercontent.com/p/AF1QipNQAEi0MSL3UwgMdzFxt0sLADiP2Po7IaPJcTTY=w80-h142-k-no","Dine-in","·","·","Drive-through","","",""
"https://www.google.com/maps/place/Gopi+Ruchira+Pure+Veg.+Restaurant/data=!4m7!3m6!1s0x3bd1d6427c6be829:0x5172327242c62449!8m2!3d19.1576243!4d77.3100557!16s%2Fg%2F11cr_frb03!19sChIJKehrfELW0TsRSSTGQnIyclE?authuser=0&hl=en&rclk=1","Gopi Ruchira Pure Veg. Restaurant","3.7","(865)","·","Vegetarian","·","Sanman Prestige Near Zilha Parishad Station, Road","·","Open","⋅ Closes 11PM","","","https://lh5.googleusercontent.com/p/AF1QipMa2ON6Vj04dkm_fV8u6PuUHWHqqaA1ptih9IO5=w163-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Sundha+Bhawani+Rajasthani+Hotel/data=!4m7!3m6!1s0x3bd1d63839f8d8bd:0x1890252488b952e4!8m2!3d19.1476865!4d77.319901!16s%2Fg%2F11h0t_7px!19sChIJvdj4OTjW0TsR5FK5iCQlkBg?authuser=0&hl=en&rclk=1","Sundha Bhawani Rajasthani Hotel","4.2","(367)","·","Rajasthani Restaurant","·","48X9+3XC, Old Mondha, Khadakpura","·","Closes soon","⋅ 10:10PM ⋅ Opens 10AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipNEdmsmRGfSD2tBxybX0js4uSHUyaALsfRhas9P=w92-h92-k-no","Dine-in","·","·","Drive-through","","",""
"https://www.google.com/maps/place/Visava+Pure+Veg+Restaurant/data=!4m7!3m6!1s0x3bd1d7ce1818fd6b:0xed17d9e22a247930!8m2!3d19.1787624!4d77.3072271!16s%2Fg%2F11pv6404qb!19sChIJa_0YGM7X0TsRMHkkKuLZF-0?authuser=0&hl=en&rclk=1","Visava Pure Veg Restaurant","3.8","(161)","·","Restaurant","·","Shop No 1 Bhagya Nagar Road, Ashok Nagar Rd, near SBI Bank","·","Open now","","","","https://lh5.googleusercontent.com/p/AF1QipOg5G8bfOzJ9jVpNX-v7AB7R5idFSsfgUsL6Q28=w80-h142-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Happy+Journey+Restaurant/data=!4m7!3m6!1s0x3bd1d7a7ef727aa9:0xbfc32dc0ef110ee4!8m2!3d19.1532931!4d77.3120848!16s%2Fg%2F11lgqkq7c6!19sChIJqXpy76fX0TsR5A4R78Atw78?authuser=0&hl=en&rclk=1","Happy Journey Restaurant","4.5","(52)","·","Restaurant","·","Bihaind Maa Godavari Enclave, Hanuman peth","·","Open","⋅ Closes 1AM","","","https://lh5.googleusercontent.com/p/AF1QipPnWB3yD1tCI07ToXtevjlCp2nVXtyTb8xNriDR=w122-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Maa+Angad+Family+Restaurant+3/data=!4m7!3m6!1s0x3bd1d6475cfe44e3:0x4704cb572d2b7705!8m2!3d19.150175!4d77.3164602!16s%2Fg%2F11cmcsss01!19sChIJ40T-XEfW0TsRBXcrLVfLBEc?authuser=0&hl=en&rclk=1","Maa Angad Family Restaurant 3","3.6","(92)","·","Family-friendly","·","Gurudwara Chowk Gate, No-1, Mahatma Gandhi Rd","·","Open","⋅ Closes 11PM","","","https://lh5.googleusercontent.com/p/AF1QipMuKApKyVuLJxb7oBynJAOP1pJyvOxFo9ZgdDra=w80-h106-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/GARUDA+FAMILY+RESTAURANT+(+veg+and+non-veg)/data=!4m7!3m6!1s0x3bd1d73c9165fe83:0x2fc57908d510ebf4!8m2!3d19.1279662!4d77.3088857!16s%2Fg%2F11r_wlcnnp!19sChIJg_5lkTzX0TsR9OsQ1Qh5xS8?authuser=0&hl=en&rclk=1","GARUDA FAMILY RESTAURANT ( veg and non-veg)","4.4","(11)","·","Restaurant","·","Latur-Nanded Hwy","·","Open","⋅ Closes 11:30PM","","","https://lh5.googleusercontent.com/p/AF1QipM2ediyqIdlQ8sU04flY1C-D_LTeGtaT2ETXBmn=w80-h106-k-no","Dine-in","·","·","Kerbside pickup","","",""
"https://www.google.com/maps/place/GRAND+PLAZA+FAMILY+RESTAURANT/data=!4m7!3m6!1s0x3bd1d7551b5fe2d9:0x66ff67425511d8f5!8m2!3d19.1847993!4d77.3122397!16s%2Fg%2F11qktdv472!19sChIJ2eJfG1XX0TsR9dgRVUJn_2Y?authuser=0&hl=en&rclk=1","GRAND PLAZA FAMILY RESTAURANT","4.0","(252)","·","Restaurant","·","Airport Rd","·","Open","⋅ Closes 11:30PM","Hearty dishes in an informal spot","·","https://lh5.googleusercontent.com/p/AF1QipOa3NjjUMn1ZmtajnWdbM3EtuqODfSb4HTnXdwB=w122-h92-k-no","Dine-in","·","·","Drive-through","","",""
"https://www.google.com/maps/place/5+STAR+FAMILY+RESTAURANT/data=!4m7!3m6!1s0x3bd1d7dce503b2c9:0x2280c89216c83678!8m2!3d19.1806526!4d77.3041857!16s%2Fg%2F11n06qklhw!19sChIJybID5dzX0TsReDbIFpLIgCI?authuser=0&hl=en&rclk=1","5 STAR FAMILY RESTAURANT","3.5","(38)","·","Chicken","·","traffic signal, near workshop","·","Open now","","","","https://lh5.googleusercontent.com/p/AF1QipNW8n4Q4rgy_KOZO7pJOkw4dDQozi3oBGxppXC_=w122-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/HOTEL+JAIDHAN+VEG+REST.+%26+LODGING/data=!4m7!3m6!1s0x3bd1d7745ca7438b:0x8dc37962e7a9bf7e!8m2!3d19.1673816!4d77.3051227!16s%2Fg%2F11frnv723n!19sChIJi0OnXHTX0TsRfr-p52J5w40?authuser=0&hl=en&rclk=1","HOTEL JAIDHAN VEG REST. & LODGING","4.2","(361)","·","Restaurant","·","Opp. Mahatma Phule Mangal Karyalay Industrial Estate, Guru Gobind Singh Ji Rd","·","Open","⋅ Closes 11PM","","","","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/HOTEL+JAIDHAN+VEG+REST.+%26+LODGING/data=!4m7!3m6!1s0x3bd1d7745ca7438b:0x8dc37962e7a9bf7e!8m2!3d19.1673816!4d77.3051227!16s%2Fg%2F11frnv723n!19sChIJi0OnXHTX0TsRfr-p52J5w40?authuser=0&hl=en&rclk=1","HOTEL JAIDHAN VEG REST. & LODGING","4.2","(361)","·","Restaurant","·","Opp. Mahatma Phule Mangal Karyalay Industrial Estate, Guru Gobind Singh Ji Rd","·","Open","⋅ Closes 11PM","","","https://lh5.googleusercontent.com/p/AF1QipMB0xQ8iK7hSUlmfzWCagPSF6ZPyUxJo7sjliGp=w138-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Patel's+Zaika+Nonveg+Family+Restaurant/data=!4m7!3m6!1s0x3bd1d6610bae1f25:0x60609a0d5c3b5f3b!8m2!3d19.169024!4d77.3051142!16s%2Fg%2F11c1g5sjys!19sChIJJR-uC2HW0TsRO187XA2aYGA?authuser=0&hl=en&rclk=1","Patel's Zaika Nonveg Family Restaurant","3.7","(322)","·","Biryani","·","Vishnu Complex, C2, VIP Rd, near I.T.I Petrol Pump","·","Open","⋅ Closes 11PM","","","https://lh5.googleusercontent.com/p/AF1QipO9j8p6D_IYYaNKHFltb4Y20v7ijvrZUDQ0wv4w=w122-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Khana+Khazana+Restaurant/data=!4m7!3m6!1s0x3bd1d7317cc0b3ad:0xf5e446400e64be88!8m2!3d19.1668428!4d77.3048998!16s%2Fg%2F11rwrhpssv!19sChIJrbPAfDHX0TsRiL5kDkBG5PU?authuser=0&hl=en&rclk=1","Khana Khazana Restaurant","5.0","(5)","·","Restaurant","·","Opp. Domino's Pizza, Phule Market, Guru Gobind Singh Ji Rd","·","Open now","","","","https://lh5.googleusercontent.com/p/AF1QipOEv-Lxqk2LSfvrGDXylg2Lc-Inei3qAq2fLRmD=w92-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Swaraj+Family+Garden+And+Restaurent/data=!4m7!3m6!1s0x3bd1d7316697a11f:0x6a9a45108b01c54!8m2!3d19.1871098!4d77.3438309!16s%2Fg%2F11qntg9_fw!19sChIJH6GXZjHX0TsRVBywCFGkqQY?authuser=0&hl=en&rclk=1","Swaraj Family Garden And Restaurent","4.8","(32)","·","Restaurant","·","58PV+RGW, Bypass Rd","","","","","","https://lh5.googleusercontent.com/p/AF1QipP4ry5OvVUYJLbmB1vPyyxP4-srceQqj9yqNGR8=w122-h92-k-no","Dine-in","·","·","Takeaway","","",""
"https://www.google.com/maps/place/Hotel+Ishwar+Bar+And+family+garden+Restaurant/data=!4m7!3m6!1s0x3bce29e4f44ae071:0x7d36c1d2906dfe92!8m2!3d19.1177019!4d77.3009685!16s%2Fg%2F11bxdt24yg!19sChIJceBK9OQpzjsRkv5tkNLBNn0?authuser=0&hl=en&rclk=1","Hotel Ishwar Bar And family garden Restaurant","3.8","(351)","·","Restaurant","·","NEAR OLD ASERJAN KAMAN, LATUR-ROAD NANDED MAHARASHTRA, MAHARASHATRA","·","Open","⋅ Closes 11PM","","","https://lh5.googleusercontent.com/p/AF1QipNBagUJO944QmzgYYCQd7QIp3JFOnYd1S6VfE-1=w80-h142-k-no","Dine-in","·","·","Drive-through","","",""
